id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,towers,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,location
4139460290,20140828T000000,1796000,3,2.5,3530,9753,2,0,0,3,10,3530,0,2019,0,98006,47.5539,-122.103,3220,9234,Ghatkopar
8078520280,20150323T000000,616000,4,2.5,1960,5642,2,0,0,3,7,1960,0,2019,0,98092,47.3167,-122.187,1870,5250,Thane
1545801850,20140723T000000,480000,3,1.75,1260,7362,1,0,0,3,7,1260,0,2019,0,98038,47.3602,-122.052,1530,7232,Ghatkopar
1623069071,20141105T000000,950000,3,2.5,2220,60984,2,0,0,4,8,2220,0,2019,0,98027,47.4802,-122.052,1930,55333,Mulund
8089510170,20141027T000000,1870000,5,4.5,4230,9701,2,0,0,3,10,4230,0,2019,0,98006,47.5444,-122.131,4130,12253,Thane
6446200190,20150420T000000,1127500,4,2.75,2690,25000,1,0,0,3,8,1750,940,2019,0,98029,47.5537,-122.026,2640,28250,Kalyan
4222310010,20141226T000000,305000,4,1,1730,7350,1.5,0,0,4,6,1730,0,2019,0,98003,47.3467,-122.307,1440,7752,Ghatkopar
4222310010,20150420T000000,535900,4,1,1730,7350,1.5,0,0,4,6,1730,0,2019,0,98003,47.3467,-122.307,1440,7752,Mulund
4054550010,20150413T000000,3.28E+06,5,4,4780,118047,2,0,0,3,11,4780,0,2019,0,98077,47.7243,-122.052,4040,31760,Mulund
1440700190,20140623T000000,539900,4,2.5,2540,8400,2,0,0,5,7,2540,0,2019,0,98032,47.3754,-122.277,1600,8050,Mulund
7504021310,20140506T000000,1050000,3,2.5,2970,11985,1,0,0,3,9,1770,1200,2019,0,98074,47.6359,-122.052,2990,12049,Thane
7504021310,20141204T000000,1490000,3,2.5,2970,11985,1,0,0,3,9,1770,1200,2019,0,98074,47.6359,-122.052,2990,12049,Thane
5437400630,20141016T000000,1250000,4,2.25,1920,8259,2,0,0,4,8,1920,0,2019,0,98027,47.5616,-122.088,2030,8910,Navi Mumbai
9264000010,20140729T000000,1070000,3,2,2740,23505,2,0,4,3,10,2740,0,2019,0,98001,47.319,-122.26,2800,16400,Kalyan
3832600080,20150504T000000,540000,3,2.25,1740,7345,1,0,0,3,7,1380,360,2019,0,98032,47.3663,-122.285,1770,8250,Mulund
2558650130,20140916T000000,852000,4,2.25,2120,7700,1,0,0,4,7,1490,630,2019,0,98034,47.7207,-122.165,1890,8203,Kalyan
8732190170,20141210T000000,532000,4,2.25,1860,12693,1,0,0,3,8,1140,720,2019,0,98023,47.3114,-122.395,1950,8740,Kalyan
9264911150,20150423T000000,620000,3,1.75,2130,7140,1,0,0,3,8,1580,550,2019,0,98023,47.3074,-122.341,2180,7906,Navi Mumbai
7696300080,20140914T000000,680000,4,1.75,1900,7313,1,0,0,3,7,1900,0,2019,0,98034,47.7311,-122.232,1420,7384,Ghatkopar
2210500010,20140930T000000,4.90E+06,7,4.25,4670,23115,2,0,2,3,11,4670,0,2019,0,98039,47.6183,-122.227,3240,13912,Kalyan
6646200420,20150102T000000,1266000,4,2.5,2020,8044,2,0,0,3,8,2020,0,2019,0,98074,47.6247,-122.043,2320,7328,Kalyan
1323089056,20141110T000000,878000,2,1.75,1620,113862,1.5,0,0,3,7,1620,0,2019,0,98045,47.4821,-121.719,1560,54806,Navi Mumbai
7889100020,20150414T000000,540000,3,2.5,1720,8550,1,0,0,4,7,1720,0,2019,0,98002,47.2837,-122.207,1460,8550,Thane
7212680020,20141219T000000,599000,3,1.75,1820,8813,2,0,0,3,7,1820,0,2019,0,98003,47.2622,-122.303,1780,7349,Navi Mumbai
1727000680,20141209T000000,1398000,4,2.5,2440,14470,1,0,0,4,9,1660,780,2019,0,98005,47.6401,-122.168,2810,15564,Thane
3205500020,20150408T000000,704000,3,1.75,1260,7200,1,0,0,3,7,1260,0,2019,0,98034,47.7189,-122.178,1460,7200,Ghatkopar
7524300020,20140820T000000,534000,3,2.5,1580,12250,2,0,0,3,8,1580,0,2019,0,98198,47.3771,-122.315,1560,9900,Kalyan
5469501850,20140629T000000,804000,4,2.75,2950,15540,1,0,0,4,8,2120,830,2019,0,98042,47.3845,-122.152,2840,17136,Thane
5205000020,20150409T000000,720000,4,2.5,2610,7333,2,0,0,3,8,2610,0,2019,0,98003,47.2721,-122.293,2280,9033,Navi Mumbai
2597300020,20141113T000000,1450000,5,2.5,3780,20000,1,0,1,4,9,1890,1890,2019,0,98155,47.7603,-122.273,2840,19908,Navi Mumbai
7856610130,20140721T000000,1680000,4,2.25,2720,8712,2,0,0,4,9,2720,0,2019,0,98006,47.5616,-122.153,2470,8714,Kalyan
2112700920,20141014T000000,570000,3,1.75,1630,4000,1,0,0,3,7,1100,530,2019,0,98106,47.5351,-122.353,1300,4000,Kalyan
6880210020,20150308T000000,680000,4,2.5,1910,7201,1,0,0,3,7,1210,700,2019,0,98198,47.3908,-122.316,1690,7554,Mulund
7418000130,20141211T000000,860000,8,3.25,4300,10441,2,0,0,4,8,2800,1500,2019,0,98059,47.4786,-122.131,1780,10457,Thane
251610020,20150508T000000,3.16E+06,4,2.75,3480,19991,2,0,2,4,10,2630,850,2019,0,98004,47.6354,-122.214,3770,20271,Thane
3856903495,20140709T000000,1518000,4,1.75,2100,4750,1,0,0,3,7,1340,760,2019,0,98103,47.6695,-122.333,1700,4125,Mulund
522059352,20150326T000000,717600,4,2.5,2155,8140,2,0,0,3,8,2155,0,2019,0,98031,47.4204,-122.201,2155,7245,Ghatkopar
2597500840,20140707T000000,419900,3,1.5,1180,7300,1,0,0,4,7,1180,0,2019,0,98002,47.2857,-122.197,2030,8424,Mulund
9211520020,20140822T000000,567496,3,2.25,1940,9560,2,0,0,3,7,1940,0,2019,0,98023,47.2998,-122.387,1800,9560,Thane
1460000080,20140731T000000,740000,3,2.25,1600,7620,1,0,0,3,7,1280,320,2019,0,98011,47.774,-122.208,1600,8215,Mulund
3444120130,20150327T000000,799900,4,2.75,3210,41689,1,0,0,4,8,1610,1600,2019,0,98042,47.3493,-122.062,2100,41384,Ghatkopar
908000010,20141212T000000,720000,5,2.5,2880,6902,1,0,0,3,8,1680,1200,2019,2007,98058,47.4332,-122.144,2080,5586,Thane
8641500345,20141219T000000,793800,3,2,1360,3120,2,0,0,3,7,1360,0,2019,0,98115,47.6943,-122.307,1360,3120,Thane
7697860130,20150106T000000,490000,3,2,1440,7008,1,0,0,3,7,1440,0,2019,0,98030,47.3702,-122.182,1680,7200,Ghatkopar
2944500470,20140605T000000,514000,4,2.75,2330,7642,1,0,0,3,8,1800,530,2019,0,98023,47.2946,-122.37,2320,7933,Navi Mumbai
7424110130,20140515T000000,846000,4,1.75,1880,7303,1,0,0,3,7,1010,870,2019,0,98034,47.7129,-122.203,1710,7200,Mulund
6891800250,20150406T000000,1250000,4,2.25,3230,9935,2,0,0,3,8,3230,0,2019,0,98028,47.7685,-122.257,2820,9722,Thane
7504180170,20140707T000000,820000,3,2.25,1450,19206,2,0,0,3,7,1450,0,2019,0,98074,47.62,-122.052,1710,21485,Ghatkopar
7905380380,20141209T000000,697000,4,1.75,1870,7575,1,0,0,3,7,1480,390,2019,0,98034,47.7205,-122.218,1670,7575,Mulund
1710400007,20141211T000000,1320000,3,2,1770,2150,3,0,0,3,8,1770,0,2019,0,98122,47.6102,-122.314,2010,3200,Thane
1721059069,20140717T000000,470000,3,2,1110,8724,1,0,0,4,7,1110,0,2019,0,98002,47.3056,-122.206,1390,7750,Mulund
7349660050,20141118T000000,536000,3,1.75,1600,7711,1,0,0,3,7,1600,0,2019,0,98002,47.284,-122.202,2100,7711,Mulund
3897100170,20140827T000000,740000,3,1.75,1150,6600,1.5,0,0,4,6,1150,0,2019,0,98033,47.6709,-122.185,1530,6600,Mulund
1150700170,20140926T000000,598000,4,2.25,1870,6693,2,0,0,3,7,1870,0,2019,0,98003,47.2774,-122.299,1650,6518,Thane
2769600305,20150115T000000,1430000,6,2.75,3400,5000,2,0,2,3,8,2860,540,2019,0,98107,47.6728,-122.362,1800,5000,Ghatkopar
984220290,20150210T000000,690000,3,1.75,1860,7191,1,0,0,4,7,1260,600,2019,0,98058,47.4338,-122.168,1850,7490,Thane
3616600250,20140527T000000,3.20E+06,3,3.25,3790,19000,2,0,4,3,10,3790,0,2019,0,98177,47.724,-122.373,2740,18628,Ghatkopar
1529200480,20140518T000000,1069280,3,2.5,2130,3500,1,0,0,4,8,1210,920,2019,0,98072,47.736,-122.159,2030,3710,Mulund
6752600130,20150413T000000,702000,4,2.5,2370,7274,2,0,0,3,7,2370,0,2019,0,98031,47.3982,-122.171,2090,7656,Mulund
9332800020,20140715T000000,1490000,4,2.25,2290,10409,2,0,0,3,8,2290,0,2019,0,98005,47.6351,-122.168,2040,10409,Kalyan
1310370020,20140708T000000,1380000,4,2.5,3220,35400,2,0,0,3,9,3220,0,2019,0,98072,47.7547,-122.114,3050,35252,Navi Mumbai
7135520780,20140506T000000,1450252,4,2.5,3200,12369,2,0,0,3,10,3200,0,2019,0,98059,47.5273,-122.143,3770,12960,Thane
4177100005,20150403T000000,1270000,4,2.5,2970,7961,1,0,0,3,8,2020,950,2019,0,98125,47.7118,-122.29,1410,7959,Kalyan
7229900285,20140917T000000,780000,3,2,1840,16815,1,0,0,5,7,960,880,2019,0,98059,47.4837,-122.11,1810,16732,Kalyan
2722059215,20140603T000000,478000,3,1.75,1340,16480,1,0,0,4,7,1340,0,2019,0,98042,47.364,-122.162,1520,10451,Navi Mumbai
2473372040,20150102T000000,690000,4,2.25,2320,7350,2,0,0,3,8,2320,0,2019,0,98058,47.4512,-122.131,2170,7350,Kalyan
3546000630,20140826T000000,578000,3,2.5,2110,8304,1,0,0,4,7,2110,0,2019,0,98030,47.3558,-122.173,1680,7508,Kalyan
2424400130,20140518T000000,705000,3,2.25,1410,14110,1,0,2,3,7,1170,240,2019,0,98065,47.5336,-121.76,1560,18336,Thane
9406510130,20150505T000000,896000,5,3.5,3740,24684,2,0,0,3,9,2760,980,2019,0,98038,47.3832,-122.057,2880,26023,Navi Mumbai
3754700420,20150401T000000,750000,3,1,1310,8400,1,0,0,3,7,1310,0,2019,1989,98034,47.7253,-122.197,1680,8000,Ghatkopar
6669020290,20141023T000000,338000,3,1.75,1720,9775,1,0,0,3,8,1720,0,2019,0,98032,47.3731,-122.286,1970,8400,Thane
6669020290,20150304T000000,559900,3,1.75,1720,9775,1,0,0,3,8,1720,0,2019,0,98032,47.3731,-122.286,1970,8400,Ghatkopar
5493110020,20150116T000000,3.90E+06,4,2.75,4020,18745,2,0,4,4,10,2830,1190,2019,0,98004,47.6042,-122.21,3150,20897,Mulund
9304400010,20140730T000000,1950000,4,2.5,3240,35083,2,0,0,4,9,3240,0,2019,0,98005,47.6337,-122.154,3340,24501,Navi Mumbai
6661200080,20141117T000000,460000,3,2.5,1340,3011,2,0,0,3,7,1340,0,2019,0,98038,47.3839,-122.038,1060,3232,Mulund
7511200020,20140829T000000,1019800,3,1.75,1690,53578,1,0,0,3,8,1690,0,2019,0,98053,47.6546,-122.049,2290,52707,Ghatkopar
2597670080,20150316T000000,740000,4,2.5,2570,7753,2,0,0,3,8,2570,0,2019,0,98058,47.4237,-122.162,2140,7615,Thane
2423010130,20150306T000000,1238200,3,1.75,1870,7030,1,0,0,3,7,1870,0,2019,0,98033,47.6999,-122.17,1820,7500,Mulund
2413910190,20150202T000000,1000000,3,1.75,1690,48096,1,0,0,3,7,1690,0,2019,0,98053,47.6745,-122.061,2070,35160,Ghatkopar
6403510130,20141114T000000,980000,5,2.75,2990,7200,2,0,0,3,8,2990,0,2019,0,98059,47.4955,-122.16,2710,7620,Thane
5706300020,20141125T000000,946000,3,2.25,1620,12309,2,0,0,3,7,1620,0,2019,0,98074,47.6188,-122.029,2030,13963,Ghatkopar
6446200050,20150504T000000,1080000,3,1.75,2590,25992,1,0,0,3,8,1970,620,2019,0,98029,47.5521,-122.03,2590,29250,Mulund
3971700635,20150506T000000,870000,4,3,2270,7245,1,0,0,3,7,1410,860,2019,0,98155,47.7722,-122.315,1740,7571,Mulund
1938400010,20141217T000000,488000,3,1.75,1500,7475,1,0,0,4,8,1500,0,2019,0,98023,47.3155,-122.365,1940,7475,Thane
1422069069,20150205T000000,853000,4,2.75,2100,88426,1,0,0,3,6,2100,0,2019,0,98038,47.399,-122.011,2150,63162,Mulund
3396820010,20150223T000000,1084000,3,2.25,2220,12056,2,0,0,3,8,2220,0,2019,0,98052,47.7148,-122.101,2320,12025,Ghatkopar
8001600130,20150501T000000,579900,3,2.5,1770,9450,1,0,0,3,8,1770,0,2019,0,98001,47.3196,-122.272,2200,8582,Thane
9406521150,20150305T000000,673200,3,2.25,1654,8464,2,0,0,3,7,1654,0,2019,0,98038,47.3618,-122.033,1975,8515,Ghatkopar
3762900130,20140715T000000,700000,2,1.75,1080,7242,2,0,0,4,7,1080,0,2019,0,98034,47.7065,-122.235,1800,7321,Mulund
2787250190,20140717T000000,1290000,4,2.5,2860,14000,2,0,0,3,8,2860,0,2019,0,98019,47.7306,-121.973,2650,14564,Ghatkopar
2607760190,20150331T000000,960000,4,2.5,2180,9861,2,0,2,3,8,2180,0,2019,0,98045,47.4817,-121.802,2390,9761,Ghatkopar
1424069069,20140522T000000,2.30E+06,6,4.5,6040,219542,2,0,0,3,11,4100,1940,2019,0,98029,47.5622,-122.003,2010,32362,Mulund
1088000050,20150213T000000,1357400,3,1.75,1970,10548,1,0,0,4,8,1300,670,2019,0,98033,47.6669,-122.179,2500,8548,Navi Mumbai
7504010480,20150417T000000,1206000,4,2.25,2110,11155,2,0,0,3,9,2110,0,2019,0,98074,47.6386,-122.058,2660,11900,Navi Mumbai
1326059142,20141028T000000,2.80E+06,4,3,3520,128502,2,0,2,4,10,3520,0,2019,0,98072,47.7448,-122.117,3260,79714,Ghatkopar
3754501205,20150429T000000,2.18E+06,3,2.5,2840,7500,2,0,3,3,11,2840,0,2019,0,98034,47.7049,-122.224,2580,5918,Ghatkopar
1926049398,20141013T000000,718000,3,2.25,1650,7218,1,0,0,3,7,1230,420,2019,0,98133,47.7237,-122.335,1690,7459,Kalyan
3622059088,20140513T000000,900000,3,2.25,2450,42180,1,0,0,4,7,2450,0,2019,2000,98042,47.3549,-122.111,1440,42180,Kalyan
1241500351,20140929T000000,2.06E+06,3,2.5,4110,35741,2,0,0,3,7,4110,0,2019,0,98033,47.6642,-122.171,2710,8865,Mulund
7457400250,20150106T000000,567000,4,2.5,1990,5577,2,0,0,3,7,1990,0,2019,0,98092,47.3191,-122.191,2020,6400,Kalyan
1853500130,20150225T000000,740000,4,2.5,2320,9264,2,0,0,3,8,2320,0,2019,0,98188,47.4449,-122.274,2320,9129,Navi Mumbai
1854750010,20140820T000000,2.30E+06,3,2.5,4190,9624,2,0,0,3,10,4190,0,2019,0,98006,47.5642,-122.127,3650,8321,Thane
629000605,20150227T000000,2.80E+06,3,2.5,2910,10044,2,0,0,4,10,2910,0,2019,0,98004,47.5845,-122.199,2420,12287,Mulund
2680700010,20140724T000000,1550000,4,2.5,2070,8473,1,0,0,4,8,1250,820,2019,0,98033,47.6608,-122.19,2070,9499,Mulund
3066200440,20140608T000000,1369360,4,2.25,2370,9360,2,0,0,4,8,2370,0,2019,0,98052,47.6518,-122.123,2370,9720,Kalyan
3293400020,20150116T000000,1820000,4,3.5,3570,27699,2,0,0,3,11,3570,0,2019,0,98052,47.7173,-122.098,3800,35880,Navi Mumbai
2425049063,20140911T000000,7.28E+06,4,3.25,4830,22257,2,1,4,4,11,4830,0,2019,0,98039,47.6409,-122.241,3820,25582,Kalyan
114101426,20140617T000000,750000,3,1.75,1160,22470,1,0,0,4,7,1160,0,2019,0,98028,47.7595,-122.23,1940,15999,Navi Mumbai
100500020,20140911T000000,500000,3,2.5,1610,6600,2,0,0,3,7,1610,0,2019,0,98003,47.2827,-122.302,1660,7689,Thane
7955050250,20141125T000000,885000,4,2.25,1840,7575,1,0,0,4,7,1390,450,2019,0,98034,47.7328,-122.198,1820,7500,Ghatkopar
629800660,20140909T000000,3.36E+06,4,4.75,4790,25412,2,0,0,3,12,4790,0,2019,0,98074,47.603,-122.012,3830,16314,Thane
1862400471,20140820T000000,785000,3,3.25,1600,1289,3,0,0,3,8,1600,0,2019,0,98117,47.6957,-122.375,1600,1376,Thane
3296900130,20141007T000000,1036000,4,2.5,2830,13760,2,0,0,3,8,2830,0,2019,0,98019,47.7334,-121.97,2350,14029,Thane
9513900050,20140812T000000,474000,3,2,1210,6634,1,0,0,4,7,1210,0,2019,0,98031,47.4097,-122.193,1560,7200,Navi Mumbai
2624089022,20150314T000000,799900,3,2.25,1560,11997,1,0,0,3,7,1260,300,2019,0,98065,47.5378,-121.742,1820,36590,Mulund
4024100670,20150506T000000,1210000,3,2.25,2260,17114,2,0,0,3,7,2260,0,2019,0,98155,47.7537,-122.296,2360,14893,Mulund
1862910050,20140722T000000,590000,4,2.5,1850,8198,2,0,0,3,7,1850,0,2019,0,98031,47.4079,-122.186,1850,7924,Mulund
8651720420,20150428T000000,1026000,4,2.5,1930,8040,1,0,0,3,7,1380,550,2019,0,98034,47.7283,-122.218,2080,7200,Ghatkopar
7137970130,20141218T000000,679998,3,2.5,2360,8093,2,0,0,3,8,2360,0,2019,0,98092,47.3257,-122.17,1860,6762,Ghatkopar
8651440250,20150413T000000,500000,3,2,1500,5200,1,0,0,3,7,1060,440,2019,0,98042,47.3653,-122.09,1640,5200,Navi Mumbai
203900920,20140715T000000,680000,3,2,1130,9879,2,0,0,3,6,1130,0,2019,0,98053,47.635,-121.964,1900,14907,Mulund
6664000130,20141013T000000,1270500,3,2.25,2210,22040,1,0,0,5,8,1510,700,2019,0,98004,47.5904,-122.194,2470,14258,Mulund
3582700130,20150409T000000,800000,4,1.75,1770,12875,1,0,0,3,8,1770,0,2019,0,98028,47.7438,-122.247,2150,12875,Ghatkopar
1328340630,20150403T000000,660980,3,2.75,1440,7350,1,0,0,4,7,1040,400,2019,0,98058,47.4431,-122.138,1510,7350,Navi Mumbai
705730280,20140819T000000,650000,3,2.5,1740,5267,2,0,0,3,7,1740,0,2019,0,98038,47.3777,-122.023,2180,5000,Mulund
705730280,20150421T000000,670000,3,2.5,1740,5267,2,0,0,3,7,1740,0,2019,0,98038,47.3777,-122.023,2180,5000,Navi Mumbai
7732410420,20140617T000000,1618000,3,2.5,2590,7720,2,0,0,3,9,2590,0,2019,0,98007,47.659,-122.146,2600,9490,Ghatkopar
7806500290,20140818T000000,1070000,3,2.5,2790,19485,2,0,0,3,9,2790,0,2019,0,98059,47.4688,-122.124,2580,17859,Navi Mumbai
8091411100,20150204T000000,668000,3,2.25,2000,7225,2,0,0,4,7,2000,0,2019,0,98030,47.349,-122.167,1950,7464,Thane
4384000020,20140703T000000,1210000,4,2.5,2800,10786,1,0,0,3,8,1420,1380,2019,0,98008,47.5959,-122.116,2140,10788,Ghatkopar
321059132,20150427T000000,730000,3,1.75,1450,61419,1,0,0,4,8,1450,0,2019,0,98092,47.3343,-122.16,2256,82328,Navi Mumbai
8123500050,20140624T000000,1198000,5,2.75,2730,22572,1,0,0,3,7,2080,650,2019,1992,98075,47.5951,-122.037,2260,15458,Thane
5547500050,20140917T000000,510000,3,2.25,1740,10378,1,0,0,5,7,1740,0,2019,0,98042,47.3815,-122.09,1420,10167,Thane
5469700020,20150206T000000,590000,4,1.75,1800,28650,1,0,0,4,7,1800,0,2019,0,98031,47.3926,-122.166,1800,5234,Mulund
322069180,20141120T000000,1299000,3,3,3730,383328,1.5,0,0,4,9,2230,1500,2019,0,98038,47.4257,-122.03,1940,217800,Navi Mumbai
1524800005,20140812T000000,650000,2,1,1400,10800,1,0,0,4,7,1400,0,2019,0,98011,47.7726,-122.21,1560,11280,Ghatkopar
8045600130,20140528T000000,850000,4,2.75,1680,9545,1,0,0,4,7,1080,600,2019,0,98028,47.739,-122.243,1890,9545,Ghatkopar
3224900130,20140514T000000,446000,3,1.75,1340,7473,1,0,0,4,7,1340,0,2019,0,98002,47.3087,-122.206,1510,8240,Ghatkopar
4397010480,20150413T000000,850000,3,2.75,2600,10874,2,0,0,3,9,2600,0,2019,0,98042,47.3815,-122.146,2800,11504,Mulund
2310000250,20150506T000000,380000,3,2.25,1640,7730,1,0,0,4,7,1220,420,2019,0,98038,47.3576,-122.039,1560,7566,Thane
4139900050,20140519T000000,2.94E+06,4,3.25,5010,34460,2,0,0,3,12,5010,0,2019,0,98006,47.5469,-122.127,4760,34460,Kalyan
8898700440,20141124T000000,580000,2,2,1590,9375,1,0,0,3,7,910,680,2019,0,98055,47.4585,-122.205,1560,8524,Thane
644210020,20150105T000000,1560000,4,2.5,3020,15164,1,0,0,4,8,1730,1290,2019,0,98004,47.5882,-122.192,2600,11556,Ghatkopar
3066200460,20141218T000000,1145000,3,2,2290,11200,2,0,0,3,9,2290,0,2019,0,98052,47.6517,-122.124,2250,10000,Navi Mumbai
6433000050,20140821T000000,700000,4,1.75,2740,10086,1,0,0,3,7,1440,1300,2019,0,98168,47.5112,-122.329,1710,9840,Thane
7215410430,20140728T000000,952000,4,2.5,2740,33158,2,0,0,3,9,2740,0,2019,0,98042,47.3333,-122.074,2740,36074,Ghatkopar
2413300980,20141217T000000,574000,3,2.25,2300,7200,1,0,0,4,8,1550,750,2019,0,98003,47.324,-122.328,2000,7350,Kalyan
1441300130,20141224T000000,638000,3,2.5,1610,8544,2,0,0,5,7,1610,0,2019,0,98038,47.3714,-122.054,1840,8190,Thane
7972000010,20140520T000000,241500,3,1.75,1140,9628,1,0,0,4,7,1140,0,2019,0,98023,47.2933,-122.372,1510,9633,Mulund
7972000010,20141021T000000,390000,3,1.75,1140,9628,1,0,0,4,7,1140,0,2019,0,98023,47.2933,-122.372,1510,9633,Mulund
3526039193,20150407T000000,1650000,4,3,2910,8027,1,0,0,5,8,1800,1110,2019,0,98117,47.6939,-122.391,2390,7660,Kalyan
7905380280,20140822T000000,872000,4,2,1600,15044,1,0,0,3,7,1600,0,2019,0,98034,47.72,-122.216,1660,8102,Kalyan
9133600130,20150105T000000,689000,3,1.75,1890,9535,1,0,0,3,7,1210,680,2019,0,98055,47.4872,-122.223,2040,11108,Mulund
3298720010,20150412T000000,750000,4,2.75,1430,7403,1,0,0,3,7,1030,400,2019,0,98106,47.5346,-122.344,1480,7663,Kalyan
5710610250,20140701T000000,1000000,5,3.25,3130,12087,2,0,0,3,8,2180,950,2019,0,98027,47.5336,-122.052,2410,10350,Kalyan
1437900020,20150225T000000,900000,3,1.5,1340,7200,1,0,0,3,7,1340,0,2019,0,98034,47.718,-122.193,1730,8820,Thane
2923500010,20150114T000000,1515000,5,2.25,3160,8065,2,0,0,3,8,3160,0,2019,0,98027,47.5678,-122.089,2540,7917,Ghatkopar
7708000010,20141107T000000,842000,3,2,1420,12655,1,0,0,5,7,1420,0,2019,0,98056,47.5309,-122.186,2020,9655,Thane
7195800009,20141210T000000,650000,6,3,2650,12870,1,0,0,4,7,2650,0,2019,0,98022,47.2069,-121.989,1450,8668,Thane
3999300290,20141016T000000,1700000,3,3.5,2620,11148,2,0,4,4,9,2060,560,2019,0,98008,47.5845,-122.115,2590,10796,Ghatkopar
2791500280,20141119T000000,492000,3,2.5,1650,6675,1,0,0,3,8,1290,360,2019,0,98023,47.2899,-122.372,1880,6675,Mulund
4401200460,20141020T000000,1626000,4,2.5,3430,7508,2,0,0,3,10,3430,0,2019,0,98052,47.6866,-122.11,3110,8741,Navi Mumbai
3394100020,20141120T000000,1980000,4,2.5,3140,11049,2,0,0,3,10,3140,0,2019,0,98004,47.5817,-122.192,2750,11049,Ghatkopar
104560280,20140522T000000,546000,4,3,1990,6180,2,0,0,3,7,1990,0,2019,0,98023,47.3083,-122.36,1910,6180,Navi Mumbai
2133010290,20140724T000000,796000,4,2.5,2050,14724,2,0,0,3,7,2050,0,2019,0,98019,47.73,-121.969,1920,12841,Thane
7715800430,20141104T000000,1004000,3,2.5,1870,9135,1,0,0,3,7,1250,620,2019,0,98074,47.6269,-122.06,1550,9100,Thane
9510900630,20140617T000000,610000,3,2.25,2110,7665,1,0,0,4,7,1360,750,2019,0,98023,47.3082,-122.372,1660,8436,Mulund
9414610020,20140618T000000,1149900,5,3.25,3160,10000,2,0,0,4,8,3160,0,2019,0,98027,47.52,-122.047,2130,10000,Mulund
9359300250,20140604T000000,1370000,4,2.5,2770,45514,2,0,0,4,9,2770,0,2019,0,98077,47.7751,-122.088,2940,49495,Kalyan
705710290,20150420T000000,723000,4,2.75,2190,6740,2,0,0,3,7,2190,0,2019,0,98038,47.3804,-122.027,1950,7150,Navi Mumbai
8155830020,20141202T000000,808000,3,1.75,1720,7202,1,0,0,3,7,1720,0,2019,0,98056,47.5044,-122.19,1720,7625,Mulund
9378700190,20150316T000000,638000,4,3.25,2360,8344,2,0,0,3,8,2360,0,2019,0,98058,47.4403,-122.126,1860,8410,Navi Mumbai
5104200420,20150316T000000,640000,3,1.5,1490,10132,1,0,0,4,6,1490,0,2019,0,98059,47.4779,-122.145,1720,9915,Navi Mumbai
7855300460,20140923T000000,2.00E+06,3,2.75,2370,8900,1,0,4,4,9,1670,700,2019,0,98006,47.5648,-122.156,2840,8956,Mulund
9346960050,20141107T000000,1320000,4,2.5,2290,9120,2,0,0,4,8,2290,0,2019,0,98006,47.5613,-122.128,2290,9120,Mulund
8732030440,20140813T000000,610000,4,2.5,2510,12000,1,0,0,3,8,1520,990,2019,0,98023,47.3086,-122.384,2210,8320,Navi Mumbai
3261020080,20141224T000000,1079000,4,2.25,2280,8550,1,0,0,3,8,1660,620,2019,0,98034,47.701,-122.231,2590,9500,Mulund
5468730280,20141013T000000,580000,4,2.5,1850,5674,2,0,0,3,7,1850,0,2019,0,98042,47.3536,-122.142,1750,6875,Mulund
4077800507,20140821T000000,1037000,4,3,2120,5520,1.5,0,0,3,8,1420,700,2019,0,98125,47.7085,-122.286,2020,8700,Mulund
1041500020,20140908T000000,1314000,4,2.75,3060,35380,1,0,0,3,9,1810,1250,2019,0,98074,47.6198,-122.038,1980,10425,Navi Mumbai
1423089134,20140815T000000,1180000,3,2.25,2680,41250,2,0,0,3,7,2680,0,2019,0,98045,47.4817,-121.749,1940,47044,Kalyan
7201800280,20140715T000000,819900,3,1.75,1320,6030,1,0,0,4,7,1320,0,2019,0,98052,47.6993,-122.13,1840,6565,Kalyan
7950302995,20141110T000000,995900,4,2.5,1950,3000,2,0,0,3,7,1550,400,2019,0,98118,47.565,-122.281,1540,4300,Mulund
8914100080,20150311T000000,1136000,3,2.5,2740,22499,2,0,0,3,9,2740,0,2019,0,98058,47.4597,-122.153,2710,22499,Ghatkopar
5631500947,20150122T000000,1220000,4,3,2600,29539,1,0,0,3,8,2600,0,2019,0,98028,47.746,-122.231,1810,11600,Mulund
4202400078,20150128T000000,350000,2,1,1410,7000,1,0,0,3,7,1410,0,2019,0,98055,47.4908,-122.223,1540,6000,Mulund
4202400078,20150428T000000,670000,2,1,1410,7000,1,0,0,3,7,1410,0,2019,0,98055,47.4908,-122.223,1540,6000,Ghatkopar
1024000050,20140718T000000,1830000,3,2.75,3390,7000,1,0,3,4,8,1740,1650,2019,0,98116,47.5701,-122.408,1770,6500,Ghatkopar
6072400280,20140619T000000,1239700,4,2.5,2270,9247,1,0,0,5,8,1500,770,2019,0,98006,47.5602,-122.176,2270,9163,Ghatkopar
7732400280,20140514T000000,1604000,3,2.5,2580,13096,2,0,0,3,9,2580,0,2019,0,98052,47.6616,-122.144,2580,7988,Mulund
4397000500,20140630T000000,660000,4,2.5,2340,11784,2,0,0,3,9,2340,0,2019,0,98042,47.384,-122.149,2250,10760,Ghatkopar
